Company,TypeName,Inches,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,IPS/Touchscreen,width,height,Memory_plusCapacite,Mermory_plusType,Mermory_Type
Lenovo,Notebook,15.6,Intel Core i5,8,1024.0,AMD Radeon,No OS,2.32,31914.72,Touchscreen,1920,1080,0.0,Any,HDD
Dell,Gaming,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,Windows,2.62,63882.72,Touchscreen,1920,1080,0.0,Any,HDD
Dell,Notebook,15.6,Intel Core i5,8,256.0,Nvidia GeForce,Windows,2.04,119916.2304,IPS/Touchscreen,3840,2160,0.0,Any,SSD
HP,Notebook,15.6,AMD,4,256.0,AMD Radeon,Windows,1.91,25515.2592,Touchscreen,1920,1080,0.0,Any,SSD
MSI,Gaming,17.3,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.7,79536.38399999999,Touchscreen,1920,1080,1024.0,HDD,SSD
Lenovo,Ultrabook,14.0,Intel Core i7,12,512.0,Intel HD,Windows,1.4,122490.72,Touchscreen,1920,1080,0.0,Any,SSD
Lenovo,Notebook,15.6,Intel Core i5,8,1024.0,AMD Radeon,Windows,2.5,42010.7472,Touchscreen,1920,1080,0.0,Any,Hybrid
HP,2 in 1 Convertible,13.3,Intel Core i7,8,512.0,Intel HD,Windows,1.48,108744.48,Touchscreen,2560,1440,0.0,Any,SSD
Lenovo,Ultrabook,14.0,Intel Core i7,8,256.0,Intel HD,Windows,1.7,79866.72,Touchscreen,1920,1080,0.0,Any,SSD
MSI,Gaming,14.0,Intel Core i7,16,256.0,Nvidia GeForce,Windows,1.7,94252.32,Touchscreen,1920,1080,1024.0,HDD,SSD
HP,Gaming,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,Windows,2.62,47898.72,IPS,1920,1080,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i3,8,1024.0,Intel HD,Windows,2.2,24455.52,Touchscreen,1366,768,0.0,Any,HDD
HP,Notebook,15.6,Intel Core i5,4,500.0,Intel HD,No OS,2.1,25414.0272,Touchscreen,1366,768,0.0,Any,HDD
Dell,Gaming,15.6,Intel Core i7,8,128.0,Nvidia GeForce,Windows,2.62,79813.44,Touchscreen,3840,2160,1024.0,HDD,SSD
Lenovo,Notebook,15.6,Intel Core i5,8,256.0,Intel HD,Windows,1.95,74059.2,IPS,1920,1080,0.0,Any,SSD
Lenovo,Notebook,15.6,Intel Core i3,4,1024.0,Nvidia GeForce,Windows,2.2,24935.04,Touchscreen,1920,1080,0.0,Any,HDD
HP,Notebook,14.0,Intel,2,32.0,Intel HD,Windows,1.44,13266.72,Touchscreen,1366,768,0.0,Any,Flash
MSI,Gaming,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,Windows,2.2,44701.92,IPS,1920,1080,0.0,Any,HDD
HP,Notebook,15.6,Intel Core i7,8,256.0,Intel HD,Windows,1.96,36177.12,Touchscreen,1920,1080,0.0,Any,SSD
HP,Notebook,15.6,Intel Core i7,16,512.0,Intel UHD,Windows,2.1,61751.52,Touchscreen,1920,1080,0.0,Any,SSD
Asus,Notebook,15.6,Intel,4,500.0,Intel HD,Windows,2.2,19660.32,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i5,4,500.0,Intel HD,No OS,2.1,21205.44,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,No OS,2.2,37775.52,Touchscreen,1920,1080,0.0,Any,HDD
Asus,Notebook,14.0,Intel Core i3,4,256.0,Intel HD,Windows,2,40972.32,Touchscreen,1920,1080,0.0,Any,SSD
Lenovo,Notebook,15.6,Intel Core i7,4,1024.0,Intel HD,Windows,2.32,43956.0,Touchscreen,1920,1080,0.0,Any,Hybrid
Lenovo,Gaming,15.6,Intel Core i7,16,512.0,Nvidia GeForce,Windows,3.31,69530.4,IPS,1920,1080,0.0,Any,SSD
MSI,Gaming,15.6,Intel Core i7,16,128.0,Nvidia GeForce,Windows,1.91,114731.5536,Touchscreen,1920,1080,1024.0,HDD,SSD
HP,Notebook,15.6,Intel Core i3,4,500.0,Intel HD,Windows,2.07,34632.0,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,2 in 1 Convertible,14.0,Intel Core i5,8,256.0,Intel HD,Windows,1.36,87219.36,IPS/Touchscreen,2560,1440,0.0,Any,SSD
Lenovo,Ultrabook,15.6,Intel Core i7,6,256.0,Nvidia GeForce,Windows,1.54,44275.68,Touchscreen,1920,1080,0.0,Any,SSD
Dell,Notebook,15.6,Intel Core i7,8,256.0,Nvidia GeForce,Linux,1.98,47686.1328,Touchscreen,1920,1080,0.0,Any,SSD
Acer,Notebook,15.6,Intel,4,500.0,Intel HD,Windows,2.1,17742.239999999998,Touchscreen,1366,768,0.0,Any,HDD
HP,Notebook,15.6,Intel Core i7,6,1024.0,Nvidia GeForce,Windows,2.18,42570.72,IPS,1920,1080,0.0,Any,HDD
Asus,Gaming,15.6,Intel Core i7,8,256.0,Nvidia GeForce,Windows,2.591,48431.52,IPS,1920,1080,1024.0,HDD,SSD
Dell,2 in 1 Convertible,15.6,Intel Core i7,16,512.0,Intel HD,Windows,2.09,62817.12,Touchscreen,1920,1080,0.0,Any,SSD
Acer,Notebook,15.6,Intel Core i5,4,256.0,Nvidia GeForce,Windows,2.23,36816.48,Touchscreen,1920,1080,0.0,Any,SSD
Dell,Ultrabook,13.3,Intel Core i5,8,256.0,Intel HD,Linux,1.23,58554.72,Touchscreen,3200,1800,0.0,Any,SSD
Acer,Gaming,17.3,Intel Core i7,16,256.0,Nvidia GeForce,Windows,4.2,138474.72,IPS,1920,1080,1024.0,HDD,SSD
Lenovo,Gaming,15.6,Intel Core i5,8,1024.0,Nvidia GeForce,Windows,2.4,43636.32,IPS,1920,1080,0.0,Any,HDD
Samsung,2 in 1 Convertible,12.3,Other,4,32.0,ARM Mali,OS,1.15,35111.52,IPS/Touchscreen,2400,1600,0.0,Any,Flash
HP,Notebook,15.6,Intel Core i5,4,500.0,Intel HD,Windows,1.86,25840.8,Touchscreen,1366,768,0.0,Any,HDD
Apple,Ultrabook,12.0,Intel,8,256.0,Intel HD,OS,0.920,61964.64,IPS,2304,1440,0.0,Any,Flash
Dell,2 in 1 Convertible,13.3,Intel Core i5,8,256.0,Intel HD,Windows,1.6,63882.72,IPS/Touchscreen,1920,1080,0.0,Any,SSD
HP,Notebook,15.6,Intel Core i7,12,128.0,Nvidia GeForce,Windows,2.21,70702.56,IPS,1920,1080,1024.0,HDD,SSD
Lenovo,Notebook,15.6,Intel Core i3,4,1024.0,AMD Radeon,No OS,1.9,19607.04,Touchscreen,1366,768,0.0,Any,HDD
Asus,Gaming,17.3,Intel Core i7,16,512.0,Nvidia GeForce,Windows,4.3,114552.0,IPS,1920,1080,1024.0,HDD,SSD
Acer,Notebook,15.6,Intel,4,1024.0,Intel HD,Linux,2.1,14492.16,Touchscreen,1366,768,0.0,Any,HDD
MSI,Gaming,17.3,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.43,109165.392,Touchscreen,1920,1080,1024.0,HDD,SSD
Dell,Notebook,15.6,Intel Core i3,4,128.0,AMD Radeon,Windows,2.3,26586.72,Touchscreen,1366,768,0.0,Any,SSD
Lenovo,Notebook,15.6,Intel Core i7,8,500.0,Nvidia GeForce,No OS,2.2,33513.119999999995,Touchscreen,1366,768,0.0,Any,HDD
Dell,2 in 1 Convertible,15.6,Intel Core i7,16,512.0,Intel UHD,Windows,2,68464.8,Touchscreen,1920,1080,0.0,Any,SSD
Dell,Ultrabook,13.3,Intel Core i7,16,512.0,Intel HD,Windows,1.2,142790.4,Touchscreen,3200,1800,0.0,Any,SSD
Asus,Gaming,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,Windows,2.2,62284.32,Touchscreen,1920,1080,0.0,Any,HDD
Dell,Notebook,15.6,Intel Core i5,8,256.0,AMD Radeon,Windows,2.36,47365.92,Touchscreen,1920,1080,0.0,Any,SSD
HP,Notebook,15.6,Intel Core i5,8,256.0,Intel HD,Windows,1.91,30849.12,Touchscreen,1366,768,0.0,Any,SSD
Lenovo,Notebook,15.6,AMD,4,500.0,AMD Radeon,Windows,2.2,15930.72,Touchscreen,1366,768,0.0,Any,HDD
Acer,Notebook,17.3,Intel Core i3,8,1024.0,Nvidia GeForce,Windows,3.3,33513.119999999995,Touchscreen,1600,900,0.0,Any,HDD
Asus,Gaming,15.6,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.2,130482.72,Touchscreen,1920,1080,1024.0,HDD,SSD
Apple,Ultrabook,12.0,Intel,8,512.0,Intel HD,OS,0.920,68145.12,IPS,2304,1440,0.0,Any,Flash
Asus,Notebook,15.6,Intel Core i7,16,128.0,Nvidia GeForce,Windows,2.2,93186.72,Touchscreen,1920,1080,1024.0,HDD,SSD
MSI,Gaming,17.3,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.43,103842.1872,IPS,1920,1080,1024.0,HDD,SSD
Dell,2 in 1 Convertible,15.6,Intel Core i5,8,256.0,Intel HD,Windows,2.191,53226.72,IPS/Touchscreen,1920,1080,0.0,Any,SSD
Asus,Gaming,17.3,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.9,103842.72,Touchscreen,1920,1080,1024.0,HDD,SSD
Acer,Netbook,11.6,Intel,2,32.0,Intel HD,OS,1.3,9270.72,Touchscreen,1366,768,0.0,Any,SSD
Acer,Notebook,17.3,Intel Core i3,4,1024.0,Nvidia GeForce,Windows,3.3,31861.44,Touchscreen,1600,900,0.0,Any,HDD
Lenovo,Notebook,17.3,Intel Core i5,8,1024.0,Intel HD,No OS,2.8,28717.92,Touchscreen,1600,900,0.0,Any,HDD
Lenovo,Gaming,15.6,Intel Core i7,8,128.0,Nvidia GeForce,Windows,2.6,67772.16,IPS,1920,1080,1024.0,HDD,SSD
Acer,2 in 1 Convertible,14.0,Intel Core i7,8,256.0,Intel HD,Windows,1.2,61218.72,IPS/Touchscreen,1920,1080,0.0,Any,SSD
Lenovo,Notebook,15.6,Intel Core i7,8,256.0,Intel HD,Windows,2.3,81465.12,IPS,1920,1080,0.0,Any,SSD
MSI,Gaming,15.6,Intel Core i7,8,128.0,Nvidia GeForce,Windows,2.2,78647.1408,Touchscreen,1920,1080,1024.0,HDD,SSD
HP,Notebook,15.6,AMD,6,1024.0,AMD Radeon,Windows,2.1,28185.12,Touchscreen,1920,1080,0.0,Any,HDD
Dell,Ultrabook,12.5,Intel Core i5,8,256.0,Intel HD,Windows,1.26,91288.3536,Touchscreen,1920,1080,0.0,Any,SSD
Dell,2 in 1 Convertible,15.0,Intel Core i3,4,500.0,Intel HD,Windows,2.08,27119.52,Touchscreen,1920,1080,0.0,Any,HDD
Asus,Notebook,15.6,Intel,4,1024.0,Intel HD,Windows,2.65,16463.52,Touchscreen,1366,768,0.0,Any,HDD
Dell,Ultrabook,13.3,Intel Core i7,8,256.0,Intel HD,Windows,1.29,78694.56,Touchscreen,3200,1800,0.0,Any,SSD
Dell,Notebook,15.6,Intel Core i5,4,1024.0,Intel HD,Linux,2.18,27804.7008,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Gaming,15.6,Intel Core i7,16,128.0,Nvidia GeForce,Windows,2.6,54825.12,IPS/Touchscreen,1920,1080,1024.0,HDD,SSD
MSI,Gaming,15.6,Intel Core i7,8,128.0,Nvidia GeForce,Windows,2.2,61218.72,Touchscreen,1920,1080,1024.0,HDD,SSD
Lenovo,Netbook,12.5,Intel Core i7,16,512.0,Intel HD,Windows,1.3,87912.0,IPS/Touchscreen,1920,1080,0.0,Any,SSD
Razer,Gaming,14.0,Intel Core i7,16,1024.0,Nvidia GeForce,Windows,1.95,186426.72,Touchscreen,1920,1080,0.0,Any,SSD
Dell,Notebook,15.6,Intel Core i3,8,1024.0,Intel HD,Windows,2.3,24988.8528,Touchscreen,1366,768,0.0,Any,HDD
MSI,Gaming,17.3,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.7,85141.44,Touchscreen,1920,1080,1024.0,HDD,SSD
Apple,Ultrabook,11.6,Intel Core i5,4,256.0,Intel HD,OS,1.08,51095.52,Touchscreen,1366,768,0.0,Any,Flash
HP,Notebook,15.6,Intel Core i3,4,1024.0,Intel HD,Windows,2.1,25467.84,Touchscreen,1920,1080,0.0,Any,HDD
HP,Ultrabook,14.0,Intel Core i7,8,256.0,Intel HD,Windows,1.54,117119.5632,Touchscreen,2560,1440,0.0,Any,SSD
Dell,Notebook,15.6,Intel Core i5,4,500.0,Intel HD,Windows,2.24,39267.36,Touchscreen,1366,768,0.0,Any,HDD
MSI,Gaming,15.6,Intel Core i7,8,128.0,Nvidia GeForce,Windows,2.3,62284.32,Touchscreen,1920,1080,1024.0,HDD,SSD
Lenovo,Notebook,13.3,Intel Core i7,16,512.0,Intel HD,Windows,1.4,79866.72,IPS,1920,1080,0.0,Any,SSD
Lenovo,Notebook,15.6,AMD,6,256.0,AMD Radeon,Windows,2.2,31838.5296,Touchscreen,1920,1080,0.0,Any,SSD
Asus,Ultrabook,13.3,Intel Core i7,8,256.0,Intel HD,Windows,1.45,68198.4,Touchscreen,1920,1080,0.0,Any,SSD
Acer,Notebook,15.6,Intel Core i3,4,500.0,Intel HD,Linux,2.4,19276.704,Touchscreen,1366,768,0.0,Any,HDD
Dell,2 in 1 Convertible,17.3,Intel Core i7,16,512.0,Nvidia GeForce,Windows,2.77,95850.72,Touchscreen,1920,1080,0.0,Any,SSD
HP,Notebook,14.0,Intel Core i5,4,256.0,Intel HD,Windows,1.54,58607.46719999999,Touchscreen,1920,1080,0.0,Any,SSD
Asus,Gaming,15.6,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.5,85248.0,IPS,1920,1080,1024.0,HDD,SSD
Dell,Notebook,14.0,Intel Core i5,4,500.0,Intel HD,Windows,1.6,46620.0,Touchscreen,1366,768,0.0,Any,HDD
Asus,Gaming,15.6,Intel Core i7,16,256.0,Nvidia GeForce,Windows,2.34,123876.0,IPS,1920,1080,1024.0,HDD,SSD
Lenovo,Notebook,15.6,Intel Core i5,8,256.0,Intel HD,No OS,2.3,30529.44,IPS,1920,1080,0.0,Any,SSD
Dell,2 in 1 Convertible,13.3,Intel Core i5,8,256.0,Intel HD,Windows,1.24,96596.64,Touchscreen,3200,1800,0.0,Any,SSD
Dell,Notebook,15.6,Intel,4,500.0,Intel HD,Linux,2.2,17262.72,Touchscreen,1366,768,0.0,Any,HDD
HP,Notebook,15.6,AMD,4,500.0,AMD Radeon,Windows,1.86,21258.72,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i3,6,128.0,Nvidia GeForce,Windows,2.4,30316.32,Touchscreen,1920,1080,0.0,Any,SSD
Lenovo,Notebook,14.0,Intel Core i5,8,256.0,Intel HD,Windows,1.9,57116.16,IPS,1920,1080,0.0,Any,SSD
Dell,Notebook,15.6,Intel,4,500.0,Intel HD,Windows,2.2,23655.7872,Touchscreen,1366,768,0.0,Any,HDD
Asus,Notebook,15.6,Intel,4,1024.0,Intel HD,Windows,2,18061.92,Touchscreen,1366,768,0.0,Any,HDD
Asus,Gaming,17.3,Intel Core i7,16,128.0,Nvidia GeForce,Windows,4.0,101232.0,IPS,1920,1080,1024.0,HDD,SSD
Dell,Notebook,15.6,Intel Core i3,4,500.0,Intel HD,Windows,2.29,26107.2,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i7,8,1024.0,AMD Radeon,Windows,2.32,47685.6,Touchscreen,1920,1080,0.0,Any,Hybrid
MSI,Gaming,15.6,Intel Core i7,8,128.0,Nvidia GeForce,Windows,2.4,65481.12,Touchscreen,1920,1080,1024.0,HDD,SSD
Lenovo,2 in 1 Convertible,14.0,Intel Core i5,4,128.0,Intel HD,Windows,1.8,44382.7728,Touchscreen,1920,1080,0.0,Any,SSD
Asus,Ultrabook,13.3,Intel,8,512.0,Intel HD,Windows,1.2,38841.12,IPS,1920,1080,0.0,Any,SSD
Dell,Notebook,15.6,Intel Core i3,6,1024.0,Intel HD,Windows,2.3,24455.52,Touchscreen,1366,768,0.0,Any,HDD
Acer,Notebook,15.6,Intel,4,500.0,Intel HD,Linux,2.4,15397.92,Touchscreen,1366,768,0.0,Any,HDD
Dell,Notebook,15.6,Intel,2,500.0,Intel HD,Windows,2.20,20193.12,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,Windows,2.6,47898.72,IPS,1920,1080,0.0,Any,HDD
HP,Notebook,15.6,AMD,6,1024.0,AMD Radeon,Windows,2.04,29303.4672,Touchscreen,1920,1080,0.0,Any,Hybrid
Dell,Notebook,15.6,Intel Core i7,8,1024.0,AMD Radeon,Linux,2.3,42943.1472,Touchscreen,1366,768,0.0,Any,HDD
HP,Netbook,11.6,Intel,2,32.0,Intel HD,Windows,1.17,11135.52,Touchscreen,1366,768,0.0,Any,Flash
Asus,Notebook,15.6,Intel Core i7,4,500.0,Nvidia GeForce,Windows,2.2,38378.6496,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,2 in 1 Convertible,14.0,Intel Core i7,4,128.0,Intel HD,Windows,1.8,33992.64,IPS/Touchscreen,1920,1080,0.0,Any,SSD
Lenovo,2 in 1 Convertible,13.3,Intel Core i7,16,512.0,Intel HD,Windows,1.3,79866.72,IPS/Touchscreen,3200,1800,0.0,Any,SSD
Lenovo,Notebook,14.0,Intel,2,64.0,Intel HD,Windows,1.5,12201.12,Touchscreen,1366,768,0.0,Any,Flash
HP,Notebook,15.6,Intel Core i7,6,1024.0,AMD Radeon,Windows,2.19,40705.92,Touchscreen,1366,768,0.0,Any,HDD
Asus,Notebook,15.6,Intel,4,500.0,Intel HD,Windows,2.2,19660.32,Touchscreen,1366,768,0.0,Any,HDD
Asus,Ultrabook,13.3,Intel,8,512.0,Intel HD,Windows,1.2,38841.12,IPS,1920,1080,0.0,Any,SSD
Dell,Notebook,15.6,Intel Core i3,6,1024.0,Intel HD,Windows,2.3,24455.52,Touchscreen,1366,768,0.0,Any,HDD
Acer,Notebook,15.6,Intel,4,500.0,Intel HD,Linux,2.4,15397.92,Touchscreen,1366,768,0.0,Any,HDD
Dell,Notebook,15.6,Intel,2,500.0,Intel HD,Windows,2.20,20193.12,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,Windows,2.6,47898.72,IPS,1920,1080,0.0,Any,HDD
HP,Notebook,15.6,AMD,6,1024.0,AMD Radeon,Windows,2.04,29303.4672,Touchscreen,1920,1080,0.0,Any,Hybrid
Dell,Notebook,15.6,Intel Core i7,8,1024.0,AMD Radeon,Linux,2.3,42943.1472,Touchscreen,1366,768,0.0,Any,HDD
HP,Netbook,11.6,Intel,2,32.0,Intel HD,Windows,1.17,11135.52,Touchscreen,1366,768,0.0,Any,Flash
Asus,Notebook,15.6,Intel Core i7,4,500.0,Nvidia GeForce,Windows,2.2,38378.6496,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,2 in 1 Convertible,14.0,Intel Core i7,4,128.0,Intel HD,Windows,1.8,33992.64,IPS/Touchscreen,1920,1080,0.0,Any,SSD
Lenovo,2 in 1 Convertible,13.3,Intel Core i7,16,512.0,Intel HD,Windows,1.3,79866.72,IPS/Touchscreen,3200,1800,0.0,Any,SSD
Lenovo,Notebook,14.0,Intel,2,64.0,Intel HD,Windows,1.5,12201.12,Touchscreen,1366,768,0.0,Any,Flash
HP,Notebook,15.6,Intel Core i7,6,1024.0,AMD Radeon,Windows,2.19,40705.92,Touchscreen,1366,768,0.0,Any,HDD
Asus,Notebook,15.6,Intel,4,500.0,Intel HD,Windows,2.2,19660.32,Touchscreen,1366,768,0.0,Any,HDD
Asus,Ultrabook,13.3,Intel,8,512.0,Intel HD,Windows,1.2,38841.12,IPS,1920,1080,0.0,Any,SSD
Dell,Notebook,15.6,Intel Core i3,6,1024.0,Intel HD,Windows,2.3,24455.52,Touchscreen,1366,768,0.0,Any,HDD
Acer,Notebook,15.6,Intel,4,500.0,Intel HD,Linux,2.4,15397.92,Touchscreen,1366,768,0.0,Any,HDD
Dell,Notebook,15.6,Intel,2,500.0,Intel HD,Windows,2.20,20193.12,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,Notebook,15.6,Intel Core i7,8,1024.0,Nvidia GeForce,Windows,2.6,47898.72,IPS,1920,1080,0.0,Any,HDD
HP,Notebook,15.6,AMD,6,1024.0,AMD Radeon,Windows,2.04,29303.4672,Touchscreen,1920,1080,0.0,Any,Hybrid
Dell,Notebook,15.6,Intel Core i7,8,1024.0,AMD Radeon,Linux,2.3,42943.1472,Touchscreen,1366,768,0.0,Any,HDD
HP,Netbook,11.6,Intel,2,32.0,Intel HD,Windows,1.17,11135.52,Touchscreen,1366,768,0.0,Any,Flash
Asus,Notebook,15.6,Intel Core i7,4,500.0,Nvidia GeForce,Windows,2.2,38378.6496,Touchscreen,1366,768,0.0,Any,HDD
Lenovo,2 in 1 Convertible,14.0,Intel Core i7,4,128.0,Intel HD,Windows,1.8,33992.64,IPS/Touchscreen,1920,1080,0.0,Any,SSD
Lenovo,2 in 1 Convertible,13.3,Intel Core i7,16,512.0,Intel HD,Windows,1.3,79866.72,IPS/Touchscreen,3200,1800,0.0,Any,SSD
Lenovo,Notebook,14.0,Intel,2,64.0,Intel HD,Windows,1.5,12201.12,Touchscreen,1366,768,0.0,Any,Flash
HP,Notebook,15.6,Intel Core i7,6,1024.0,AMD Radeon,Windows,2.19,40705.92,Touchscreen,1366,768,0.0,Any,HDD
Asus,Notebook,15.6,Intel,4,500.0,Intel HD,Windows,2.2,19660.32,Touchscreen,1366,768,0.0,Any,HDD
